,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
109767,2019-07-01,anson,37007,99900.0,49.0,124.0,16.0,0.0,4.0,1440.0,140992.0,62.0
109795,2019-07-01,jones,37103,119500.0,19.0,109.0,4.0,0.0,0.0,1625.0,168888.0,25.0
109803,2019-07-01,surry,37171,190000.0,170.0,59.0,72.0,0.0,32.0,2128.0,252715.0,207.0
109829,2019-07-01,hyde,37095,378000.0,52.0,245.0,0.0,0.0,4.0,1560.0,445925.0,58.0
109858,2019-07-01,burke,37023,262450.0,157.0,68.0,64.0,0.0,44.0,2240.0,379958.0,239.0
109883,2019-07-01,franklin,37069,308000.0,243.0,58.0,100.0,8.0,48.0,2250.0,320215.0,321.0
109896,2019-07-01,onslow,37133,216450.0,1248.0,58.0,608.0,76.0,308.0,1823.0,280610.0,2226.0
109904,2019-07-01,nash,37127,184450.0,270.0,82.0,108.0,0.0,40.0,1968.0,210304.0,436.0
109905,2019-07-01,polk,37149,399900.0,314.0,106.0,64.0,0.0,44.0,2377.0,606124.0,378.0
109953,2019-07-01,pender,37141,304992.0,316.0,68.0,116.0,12.0,68.0,2267.0,376766.0,549.0
109969,2019-07-01,camden,37029,299900.0,157.0,107.0,36.0,4.0,24.0,2083.0,304146.0,184.0
110006,2019-07-01,currituck,37053,387000.0,760.0,111.0,136.0,4.0,100.0,2520.0,569675.0,842.0
110109,2019-07-01,alamance,37001,253900.0,612.0,53.0,276.0,16.0,144.0,2111.0,308228.0,753.0
110111,2019-07-01,wake,37183,400000.0,4218.0,59.0,1956.0,172.0,1652.0,2699.0,484485.0,5774.0
110127,2019-07-01,jackson,37099,413950.0,924.0,112.0,164.0,4.0,164.0,2250.0,630824.0,1107.0
110161,2019-07-01,perquimans,37143,310000.0,150.0,101.0,28.0,0.0,20.0,2566.0,335200.0,171.0
110165,2019-07-01,chatham,37037,575000.0,411.0,86.0,104.0,4.0,112.0,3354.0,602289.0,503.0
110255,2019-07-01,harnett,37085,230750.0,586.0,66.0,232.0,16.0,136.0,2217.0,241846.0,867.0
110268,2019-07-01,northampton,37131,230750.0,53.0,107.0,8.0,0.0,8.0,1790.0,279228.0,69.0
110278,2019-07-01,stanly,37167,251950.0,305.0,82.0,64.0,0.0,76.0,2009.0,372400.0,418.0
110296,2019-07-01,cabarrus,37025,315445.0,570.0,46.0,352.0,32.0,268.0,2472.0,329827.0,907.0
110310,2019-07-01,johnston,37101,282450.0,620.0,51.0,304.0,28.0,184.0,2417.0,304471.0,958.0
110371,2019-07-01,caldwell,37027,259450.0,168.0,73.0,60.0,0.0,40.0,2284.0,338659.0,243.0
110391,2019-07-01,madison,37115,354500.0,187.0,120.0,36.0,0.0,32.0,2004.0,426345.0,228.0
110463,2019-07-01,catawba,37035,304950.0,458.0,69.0,208.0,4.0,136.0,2287.0,400351.0,661.0
110468,2019-07-01,robeson,37155,130000.0,288.0,86.0,80.0,0.0,36.0,1839.0,172008.0,381.0
110473,2019-07-01,scotland,37165,172900.0,93.0,116.0,20.0,0.0,8.0,2110.0,195781.0,140.0
110488,2019-07-01,alleghany,37005,275000.0,188.0,104.0,12.0,0.0,24.0,2060.0,335292.0,208.0
110499,2019-07-01,davidson,37057,214945.0,374.0,64.0,176.0,4.0,100.0,1912.0,262226.0,493.0
110504,2019-07-01,vance,37181,215000.0,60.0,97.0,16.0,0.0,8.0,1891.0,239907.0,82.0
110530,2019-07-01,carteret,37031,369000.0,795.0,84.0,192.0,4.0,172.0,1950.0,486513.0,1093.0
110599,2019-07-01,brunswick,37019,343670.0,2118.0,96.0,512.0,28.0,456.0,2001.0,414909.0,2995.0
110643,2019-07-01,warren,37185,137450.0,47.0,135.0,8.0,0.0,8.0,1830.0,219927.0,58.0
110680,2019-07-01,avery,37011,279000.0,270.0,91.0,56.0,0.0,44.0,1960.0,477933.0,295.0
110785,2019-07-01,cherokee,37039,199999.0,548.0,90.0,136.0,0.0,100.0,1643.0,257153.0,670.0
110793,2019-07-01,wayne,37191,182400.0,313.0,68.0,96.0,4.0,80.0,2094.0,193741.0,432.0
110799,2019-07-01,alexander,37003,249900.0,58.0,85.0,20.0,0.0,16.0,2208.0,297144.0,78.0
110836,2019-07-01,pitt,37147,217500.0,366.0,56.0,196.0,8.0,100.0,2123.0,242684.0,778.0
110846,2019-07-01,davie,37059,269450.0,213.0,90.0,52.0,8.0,44.0,2524.0,332895.0,266.0
110865,2019-07-01,rowan,37159,239900.0,359.0,58.0,184.0,4.0,136.0,2182.0,302420.0,524.0
110930,2019-07-01,henderson,37089,417950.0,728.0,71.0,228.0,8.0,212.0,2509.0,554777.0,1027.0
110945,2019-07-01,sampson,37163,179900.0,98.0,78.0,20.0,0.0,20.0,2100.0,285328.0,136.0
111077,2019-07-01,haywood,37087,325000.0,495.0,73.0,152.0,4.0,136.0,2125.0,451579.0,685.0
111079,2019-07-01,moore,37125,334916.0,756.0,78.0,196.0,8.0,160.0,2561.0,424836.0,999.0
111114,2019-07-01,new hanover,37129,379000.0,1290.0,66.0,576.0,24.0,400.0,2233.0,566220.0,2284.0
111165,2019-07-01,montgomery,37123,189900.0,35.0,44.0,8.0,0.0,8.0,1958.0,246742.0,42.0
111186,2019-07-01,forsyth,37067,313400.0,1113.0,66.0,588.0,20.0,308.0,3606.0,396288.0,1505.0
111232,2019-07-01,lee,37105,249200.0,348.0,72.0,136.0,0.0,68.0,2300.0,278812.0,511.0
111272,2019-07-01,richmond,37153,139900.0,142.0,86.0,40.0,4.0,32.0,1823.0,257629.0,173.0
111322,2019-07-01,randolph,37151,203450.0,265.0,63.0,128.0,4.0,84.0,1647.0,238402.0,373.0
111336,2019-07-01,wilson,37195,174650.0,182.0,73.0,76.0,0.0,32.0,2048.0,217434.0,324.0
111449,2019-07-01,buncombe,37021,427000.0,1419.0,72.0,444.0,8.0,512.0,2130.0,604257.0,1951.0
111484,2019-07-01,martin,37117,110000.0,59.0,115.0,4.0,0.0,12.0,1757.0,136372.0,68.0
111488,2019-07-01,cumberland,37051,178200.0,1373.0,60.0,584.0,16.0,348.0,1850.0,207334.0,2244.0
111607,2019-06-01,polk,37149,400000.0,333.0,109.0,48.0,0.0,52.0,2388.0,607702.0,401.0
111676,2019-06-01,surry,37171,189900.0,147.0,63.0,52.0,0.0,44.0,2981.0,260746.0,197.0
111732,2019-06-01,chowan,37041,249500.0,134.0,122.0,16.0,0.0,20.0,2122.0,292994.0,154.0
111757,2019-06-01,mcdowell,37111,315000.0,233.0,70.0,60.0,0.0,36.0,1974.0,407113.0,270.0
111826,2019-06-01,brunswick,37019,338325.0,2137.0,92.0,500.0,28.0,468.0,1996.0,409135.0,3002.0
111903,2019-06-01,hoke,37093,217000.0,173.0,58.0,76.0,4.0,44.0,2300.0,228349.0,341.0
111905,2019-06-01,tyrrell,37177,149500.0,29.0,95.0,4.0,0.0,0.0,1848.0,206184.0,31.0
111923,2019-06-01,martin,37117,99000.0,57.0,121.0,8.0,0.0,4.0,1724.0,129815.0,66.0
111929,2019-06-01,durham,37063,332400.0,720.0,38.0,524.0,24.0,296.0,1978.0,421226.0,1156.0
111938,2019-06-01,duplin,37061,179900.0,109.0,90.0,28.0,4.0,28.0,1951.0,225332.0,150.0
111943,2019-06-01,mecklenburg,37119,385000.0,3534.0,45.0,2076.0,176.0,1580.0,2467.0,552648.0,5725.0
111958,2019-06-01,hyde,37095,379000.0,51.0,234.0,8.0,0.0,4.0,1600.0,445035.0,59.0
111987,2019-06-01,wayne,37191,194500.0,317.0,61.0,136.0,0.0,40.0,2110.0,200154.0,436.0
111993,2019-06-01,carteret,37031,350000.0,788.0,75.0,224.0,4.0,164.0,1937.0,479622.0,1093.0
112033,2019-06-01,jones,37103,100500.0,19.0,94.0,4.0,0.0,4.0,1620.0,168847.0,26.0
112065,2019-06-01,forsyth,37067,305000.0,1124.0,60.0,548.0,20.0,380.0,4084.0,392066.0,1538.0
112078,2019-06-01,transylvania,37175,475000.0,443.0,116.0,72.0,4.0,84.0,2480.0,701635.0,525.0
112091,2019-06-01,orange,37135,439900.0,401.0,57.0,172.0,4.0,120.0,2499.0,534581.0,584.0
112166,2019-06-01,anson,37007,109900.0,48.0,119.0,12.0,0.0,4.0,1520.0,142732.0,56.0
112189,2019-06-01,franklin,37069,309900.0,232.0,56.0,100.0,8.0,40.0,2260.0,321968.0,316.0
112207,2019-06-01,bertie,37015,85000.0,42.0,137.0,4.0,0.0,4.0,1864.0,141840.0,47.0
112218,2019-06-01,clay,37043,299000.0,432.0,143.0,60.0,0.0,64.0,2347.0,415039.0,456.0
112234,2019-06-01,camden,37029,297900.0,154.0,86.0,32.0,0.0,8.0,2125.0,291255.0,184.0
112300,2019-06-01,onslow,37133,218000.0,1161.0,52.0,624.0,44.0,268.0,1833.0,281099.0,2171.0
112399,2019-06-01,henderson,37089,429000.0,721.0,66.0,256.0,12.0,216.0,2523.0,569642.0,1009.0
112405,2019-06-01,pender,37141,299900.0,306.0,70.0,128.0,12.0,80.0,2277.0,369433.0,556.0
112455,2019-06-01,madison,37115,349000.0,193.0,122.0,24.0,0.0,48.0,2000.0,418858.0,231.0
112481,2019-06-01,davie,37059,279900.0,218.0,79.0,76.0,0.0,60.0,2140.0,338670.0,280.0
112492,2019-06-01,yancey,37199,299000.0,346.0,102.0,64.0,8.0,28.0,1740.0,407483.0,390.0
112497,2019-06-01,alamance,37001,259900.0,602.0,50.0,304.0,24.0,192.0,2194.0,296064.0,752.0
112511,2019-06-01,harnett,37085,234900.0,582.0,66.0,204.0,8.0,156.0,2281.0,245568.0,857.0
112515,2019-06-01,sampson,37163,176900.0,96.0,109.0,36.0,0.0,16.0,2090.0,285835.0,127.0
112528,2019-06-01,richmond,37153,142000.0,140.0,88.0,40.0,0.0,24.0,1780.0,263033.0,169.0
112550,2019-06-01,swain,37173,309900.0,163.0,116.0,28.0,0.0,24.0,2108.0,557112.0,179.0
112551,2019-06-01,scotland,37165,152500.0,98.0,141.0,28.0,0.0,8.0,2100.0,178833.0,144.0
112663,2019-06-01,pamlico,37137,295000.0,142.0,114.0,32.0,0.0,24.0,1853.0,376372.0,163.0
112668,2019-06-01,gaston,37071,289900.0,534.0,50.0,348.0,36.0,200.0,2182.0,320464.0,969.0
112678,2019-06-01,hertford,37091,121000.0,72.0,192.0,12.0,0.0,0.0,1830.0,140328.0,79.0
112684,2019-06-01,rutherford,37161,299000.0,594.0,84.0,132.0,0.0,116.0,2200.0,437075.0,708.0
112723,2019-06-01,guilford,37081,299000.0,1390.0,56.0,804.0,44.0,432.0,2333.0,367049.0,1904.0
112770,2019-06-01,craven,37049,237500.0,507.0,59.0,212.0,8.0,116.0,2044.0,282052.0,830.0
112802,2019-06-01,cleveland,37045,219900.0,228.0,65.0,92.0,4.0,40.0,2154.0,299153.0,387.0
112818,2019-06-01,catawba,37035,324900.0,433.0,71.0,188.0,8.0,132.0,2365.0,409395.0,660.0
112831,2019-06-01,ashe,37009,286000.0,292.0,85.0,60.0,0.0,44.0,1890.0,357818.0,348.0
112837,2019-06-01,edgecombe,37065,75000.0,143.0,129.0,24.0,0.0,24.0,1420.0,164945.0,183.0
112888,2019-06-01,perquimans,37143,305000.0,143.0,111.0,16.0,0.0,12.0,2296.0,326028.0,170.0
112968,2019-06-01,robeson,37155,125000.0,278.0,92.0,72.0,4.0,36.0,1750.0,164616.0,379.0
112972,2019-06-01,macon,37113,399000.0,726.0,85.0,152.0,4.0,116.0,2374.0,636608.0,872.0
112983,2019-06-01,currituck,37053,388395.0,778.0,102.0,104.0,36.0,116.0,2556.0,567581.0,861.0
112989,2019-06-01,alleghany,37005,274500.0,194.0,102.0,44.0,0.0,20.0,2055.0,327298.0,221.0
113020,2019-06-01,washington,37187,99000.0,39.0,96.0,4.0,0.0,8.0,1684.0,163373.0,49.0
113032,2019-06-01,wilkes,37193,275000.0,281.0,78.0,64.0,4.0,64.0,2502.0,385319.0,329.0
113035,2019-06-01,columbus,37047,154900.0,125.0,109.0,20.0,4.0,24.0,1947.0,210100.0,168.0
113052,2019-06-01,chatham,37037,575000.0,409.0,77.0,124.0,8.0,96.0,3392.0,610638.0,500.0
113061,2019-06-01,cherokee,37039,199900.0,524.0,83.0,128.0,8.0,80.0,1632.0,252800.0,635.0
113066,2019-06-01,moore,37125,334999.0,789.0,66.0,232.0,12.0,188.0,2584.0,420788.0,1046.0
113100,2019-06-01,rowan,37159,249900.0,325.0,62.0,168.0,8.0,104.0,2181.0,308149.0,489.0
113160,2019-06-01,lincoln,37109,366500.0,338.0,71.0,124.0,12.0,116.0,2566.0,482059.0,480.0
113162,2019-06-01,warren,37185,142500.0,46.0,123.0,8.0,0.0,0.0,1834.0,247705.0,58.0
113248,2019-06-01,haywood,37087,329000.0,490.0,66.0,168.0,4.0,144.0,2093.0,461390.0,657.0
113258,2019-06-01,new hanover,37129,374900.0,1290.0,62.0,636.0,28.0,396.0,2232.0,557258.0,2297.0
113312,2019-06-01,wilson,37195,174500.0,199.0,70.0,88.0,4.0,40.0,2040.0,210373.0,338.0
113388,2019-06-01,lenoir,37107,137000.0,120.0,90.0,32.0,0.0,20.0,1980.0,173250.0,167.0
113446,2019-06-01,buncombe,37021,429000.0,1415.0,67.0,512.0,16.0,588.0,2156.0,604822.0,1945.0
113488,2019-06-01,union,37179,408000.0,810.0,50.0,448.0,40.0,344.0,3119.0,522640.0,1253.0
113500,2019-06-01,iredell,37097,367025.0,921.0,70.0,368.0,64.0,312.0,2786.0,548719.0,1315.0
113508,2019-06-01,granville,37077,279000.0,94.0,67.0,36.0,4.0,20.0,2388.0,360435.0,137.0
113528,2019-06-01,vance,37181,215000.0,64.0,114.0,12.0,0.0,12.0,1811.0,242085.0,86.0
113563,2019-06-01,watauga,37189,399000.0,962.0,80.0,244.0,8.0,124.0,2188.0,600256.0,1125.0
113567,2019-06-01,randolph,37151,199000.0,270.0,52.0,148.0,0.0,68.0,1920.0,246859.0,358.0
113582,2019-06-01,bladen,37017,199900.0,86.0,84.0,28.0,0.0,12.0,1620.0,251964.0,110.0
113583,2019-06-01,jackson,37099,409900.0,930.0,111.0,160.0,4.0,128.0,2250.0,619679.0,1092.0
113661,2019-06-01,northampton,37131,225000.0,51.0,92.0,8.0,0.0,4.0,1980.0,303393.0,67.0
113689,2019-06-01,burke,37023,284500.0,159.0,72.0,64.0,0.0,32.0,2251.0,398362.0,243.0
113705,2019-06-01,davidson,37057,208000.0,369.0,63.0,180.0,4.0,112.0,2000.0,259152.0,493.0
113747,2019-06-01,yadkin,37197,194000.0,64.0,56.0,32.0,0.0,16.0,2168.0,285023.0,90.0
113866,2019-06-01,montgomery,37123,169000.0,25.0,63.0,12.0,0.0,8.0,1947.0,246144.0,34.0
113888,2019-06-01,pitt,37147,234900.0,340.0,56.0,256.0,8.0,88.0,2231.0,257830.0,757.0
113903,2019-06-01,cabarrus,37025,317900.0,583.0,45.0,384.0,44.0,268.0,2495.0,340135.0,931.0
113951,2019-06-01,beaufort,37013,275000.0,285.0,91.0,56.0,0.0,40.0,2051.0,307651.0,368.0
114007,2019-06-01,dare,37055,449500.0,1067.0,110.0,160.0,4.0,180.0,2030.0,569073.0,1285.0
114020,2019-06-01,johnston,37101,274900.0,645.0,50.0,328.0,28.0,176.0,2368.0,294100.0,996.0
114138,2019-06-01,stanly,37167,259900.0,321.0,71.0,84.0,4.0,76.0,2009.0,377538.0,436.0
114163,2019-06-01,lee,37105,245000.0,341.0,71.0,136.0,4.0,64.0,2300.0,277656.0,515.0
114195,2019-06-01,nash,37127,175900.0,279.0,77.0,92.0,4.0,52.0,1939.0,206788.0,438.0
114210,2019-06-01,caldwell,37027,264900.0,175.0,67.0,64.0,4.0,48.0,2364.0,324712.0,248.0
114215,2019-06-01,greene,37079,114900.0,27.0,100.0,8.0,0.0,8.0,1757.0,172358.0,32.0
114245,2019-06-01,stokes,37169,259000.0,105.0,72.0,40.0,0.0,16.0,3306.0,331517.0,136.0
114331,2019-06-01,cumberland,37051,176300.0,1341.0,60.0,604.0,32.0,308.0,1850.0,208021.0,2237.0
114383,2019-06-01,wake,37183,414200.0,4125.0,51.0,2152.0,220.0,1684.0,2735.0,488373.0,5822.0
114392,2019-06-01,gates,37073,155000.0,37.0,99.0,0.0,0.0,4.0,1692.0,181465.0,46.0
114394,2019-06-01,person,37145,336000.0,113.0,66.0,40.0,0.0,24.0,1997.0,386732.0,147.0
114399,2019-06-01,rockingham,37157,150000.0,287.0,71.0,96.0,4.0,88.0,1755.0,215744.0,363.0
114434,2019-06-01,pasquotank,37139,219900.0,265.0,80.0,72.0,0.0,44.0,2150.0,230214.0,353.0
114540,2019-06-01,alexander,37003,249900.0,60.0,78.0,16.0,0.0,12.0,2140.0,290335.0,82.0
114545,2019-06-01,halifax,37083,199900.0,203.0,117.0,28.0,0.0,28.0,1960.0,294257.0,280.0
114546,2019-06-01,graham,37075,274900.0,98.0,100.0,12.0,0.0,20.0,2100.0,458293.0,112.0
114589,2019-06-01,caswell,37033,250000.0,54.0,122.0,8.0,0.0,12.0,1902.0,316450.0,56.0
114603,2019-06-01,avery,37011,274900.0,245.0,81.0,60.0,0.0,28.0,1960.0,489763.0,273.0
114610,2019-06-01,mitchell,37121,260000.0,191.0,147.0,48.0,0.0,32.0,1805.0,319231.0,216.0
114644,2019-05-01,jones,37103,100500.0,17.0,111.0,4.0,0.0,0.0,1603.0,180591.0,22.0
114645,2019-05-01,chatham,37037,579495.0,376.0,72.0,132.0,4.0,84.0,3467.0,635052.0,491.0
114659,2019-05-01,surry,37171,177700.0,142.0,71.0,72.0,0.0,44.0,2849.0,252802.0,190.0
114685,2019-05-01,burke,37023,284750.0,148.0,68.0,60.0,0.0,48.0,2217.0,392177.0,238.0
114761,2019-05-01,currituck,37053,389800.0,783.0,99.0,132.0,12.0,124.0,2544.0,566322.0,880.0
114879,2019-05-01,forsyth,37067,299995.0,1137.0,53.0,660.0,40.0,312.0,4084.0,387635.0,1629.0
114887,2019-05-01,randolph,37151,199450.0,248.0,51.0,152.0,4.0,68.0,1787.0,243259.0,357.0
115006,2019-05-01,duplin,37061,173750.0,102.0,103.0,24.0,0.0,28.0,1903.0,218341.0,146.0
115012,2019-05-01,craven,37049,238500.0,443.0,52.0,248.0,40.0,108.0,2032.0,284851.0,782.0
115017,2019-05-01,lee,37105,242200.0,351.0,64.0,160.0,0.0,40.0,2300.0,272740.0,532.0
115039,2019-05-01,alexander,37003,252900.0,66.0,132.0,12.0,0.0,20.0,2204.0,290715.0,85.0
115085,2019-05-01,wilkes,37193,259000.0,268.0,61.0,76.0,0.0,52.0,2494.0,378220.0,315.0
115089,2019-05-01,stokes,37169,261450.0,107.0,76.0,48.0,0.0,16.0,2689.0,319097.0,142.0
115140,2019-05-01,polk,37149,400000.0,334.0,136.0,60.0,0.0,48.0,2407.0,631016.0,406.0
115144,2019-05-01,perquimans,37143,299450.0,150.0,98.0,20.0,0.0,20.0,2296.0,324740.0,172.0
115172,2019-05-01,richmond,37153,139900.0,146.0,75.0,36.0,0.0,36.0,1817.0,256783.0,168.0
115196,2019-05-01,swain,37173,317450.0,159.0,132.0,32.0,0.0,24.0,2108.0,504305.0,172.0
115210,2019-05-01,watauga,37189,389000.0,871.0,86.0,256.0,0.0,92.0,2115.0,584613.0,1017.0
115266,2019-05-01,mcdowell,37111,319000.0,202.0,52.0,52.0,0.0,28.0,1971.0,408687.0,240.0
115280,2019-05-01,gaston,37071,289450.0,511.0,49.0,336.0,32.0,164.0,2176.0,316064.0,932.0
115281,2019-05-01,brunswick,37019,327389.0,2161.0,85.0,552.0,40.0,484.0,1975.0,402549.0,3074.0
115309,2019-05-01,mitchell,37121,249950.0,175.0,191.0,28.0,0.0,16.0,1872.0,323764.0,202.0
115313,2019-05-01,ashe,37009,278450.0,277.0,91.0,92.0,4.0,20.0,1829.0,349622.0,325.0
115324,2019-05-01,transylvania,37175,475000.0,427.0,120.0,104.0,0.0,72.0,2423.0,698004.0,491.0
115342,2019-05-01,stanly,37167,267350.0,332.0,68.0,104.0,0.0,68.0,1878.0,387703.0,427.0
115370,2019-05-01,hyde,37095,377000.0,47.0,248.0,4.0,0.0,0.0,1584.0,446901.0,59.0
115381,2019-05-01,johnston,37101,269950.0,699.0,54.0,344.0,40.0,212.0,2347.0,287992.0,1032.0
115424,2019-05-01,harnett,37085,240000.0,558.0,61.0,268.0,12.0,124.0,2300.0,244940.0,824.0
115454,2019-05-01,clay,37043,296450.0,418.0,177.0,64.0,0.0,64.0,2423.0,413154.0,442.0
115527,2019-05-01,macon,37113,399250.0,680.0,99.0,160.0,0.0,64.0,2329.0,644305.0,825.0
115533,2019-05-01,columbus,37047,157500.0,125.0,101.0,24.0,0.0,16.0,1920.0,209056.0,177.0
115539,2019-05-01,guilford,37081,302500.0,1326.0,52.0,808.0,32.0,412.0,2334.0,367630.0,1835.0
115558,2019-05-01,caldwell,37027,254450.0,171.0,73.0,80.0,0.0,40.0,2252.0,284546.0,230.0
115592,2019-05-01,hoke,37093,216035.0,176.0,57.0,100.0,8.0,32.0,2208.0,224971.0,342.0
115608,2019-05-01,lincoln,37109,379950.0,340.0,68.0,124.0,16.0,128.0,2603.0,493297.0,495.0
115637,2019-05-01,granville,37077,279500.0,88.0,52.0,44.0,4.0,12.0,2407.0,369023.0,138.0
115641,2019-05-01,mecklenburg,37119,389900.0,3371.0,44.0,2332.0,172.0,1588.0,2514.0,563699.0,5578.0
115666,2019-05-01,scotland,37165,134450.0,107.0,142.0,24.0,0.0,16.0,2100.0,167849.0,141.0
115674,2019-05-01,dare,37055,449250.0,1121.0,105.0,168.0,4.0,224.0,2059.0,570449.0,1347.0
115688,2019-05-01,montgomery,37123,169450.0,30.0,68.0,4.0,0.0,4.0,1763.0,208929.0,36.0
115701,2019-05-01,edgecombe,37065,72400.0,146.0,117.0,28.0,0.0,16.0,1392.0,137638.0,180.0
115739,2019-05-01,pitt,37147,239900.0,352.0,41.0,192.0,24.0,92.0,2283.0,261781.0,803.0
115743,2019-05-01,beaufort,37013,275000.0,272.0,92.0,52.0,4.0,60.0,2020.0,310891.0,351.0
115749,2019-05-01,martin,37117,87500.0,59.0,118.0,12.0,0.0,4.0,1724.0,125097.0,71.0
115805,2019-05-01,franklin,37069,306500.0,220.0,58.0,80.0,8.0,48.0,2342.0,318499.0,296.0
115901,2019-05-01,anson,37007,111700.0,52.0,114.0,12.0,0.0,4.0,1493.0,138003.0,66.0
115907,2019-05-01,sampson,37163,177000.0,98.0,103.0,16.0,0.0,16.0,2090.0,279302.0,131.0
115923,2019-05-01,yancey,37199,297750.0,306.0,118.0,68.0,0.0,36.0,1724.0,411882.0,352.0
115945,2019-05-01,graham,37075,279000.0,98.0,85.0,12.0,0.0,16.0,2006.0,443106.0,111.0
115957,2019-05-01,alamance,37001,257450.0,621.0,44.0,440.0,20.0,148.0,2174.0,292928.0,740.0
115979,2019-05-01,catawba,37035,320038.0,432.0,66.0,212.0,8.0,124.0,2313.0,404362.0,671.0
115987,2019-05-01,madison,37115,349950.0,189.0,134.0,52.0,0.0,44.0,1923.0,419115.0,214.0
116063,2019-05-01,halifax,37083,177450.0,221.0,104.0,48.0,0.0,52.0,1900.0,275397.0,288.0
116098,2019-05-01,washington,37187,99900.0,43.0,110.0,4.0,0.0,0.0,1892.0,164162.0,54.0
116166,2019-05-01,pamlico,37137,295000.0,132.0,132.0,12.0,0.0,16.0,1848.0,355556.0,155.0
116193,2019-05-01,robeson,37155,129450.0,282.0,97.0,60.0,0.0,52.0,1850.0,170679.0,370.0
116219,2019-05-01,henderson,37089,427000.0,681.0,65.0,276.0,4.0,208.0,2552.0,569252.0,938.0
116221,2019-05-01,bertie,37015,91000.0,45.0,116.0,4.0,0.0,4.0,2006.0,161942.0,52.0
116260,2019-05-01,cumberland,37051,167950.0,1288.0,59.0,628.0,28.0,308.0,1850.0,205114.0,2217.0
116287,2019-05-01,durham,37063,333657.0,640.0,37.0,552.0,36.0,260.0,2014.0,427479.0,1119.0
116435,2019-05-01,pender,37141,309710.0,294.0,72.0,112.0,8.0,68.0,2304.0,366244.0,543.0
116502,2019-05-01,person,37145,345500.0,113.0,58.0,36.0,0.0,32.0,1993.0,389186.0,142.0
116506,2019-05-01,vance,37181,197000.0,80.0,115.0,20.0,0.0,24.0,1718.0,221786.0,106.0
116514,2019-05-01,pasquotank,37139,219500.0,274.0,66.0,80.0,0.0,64.0,2150.0,226069.0,354.0
116535,2019-05-01,union,37179,422450.0,796.0,48.0,488.0,40.0,368.0,3155.0,535576.0,1227.0
116562,2019-05-01,wake,37183,410578.0,3997.0,50.0,2292.0,184.0,1752.0,2748.0,493436.0,5710.0
116567,2019-05-01,haywood,37087,329900.0,426.0,80.0,152.0,0.0,100.0,2126.0,465775.0,598.0
116645,2019-05-01,lenoir,37107,129900.0,107.0,81.0,48.0,0.0,12.0,1959.0,177412.0,148.0
116699,2019-05-01,moore,37125,333958.0,785.0,65.0,284.0,8.0,184.0,2574.0,424806.0,1123.0
116715,2019-05-01,iredell,37097,369700.0,885.0,70.0,344.0,48.0,308.0,2789.0,537343.0,1257.0
116724,2019-05-01,cleveland,37045,224450.0,228.0,59.0,116.0,0.0,48.0,2190.0,287586.0,393.0
116731,2019-05-01,jackson,37099,414450.0,902.0,122.0,200.0,4.0,120.0,2250.0,636430.0,1017.0
116749,2019-05-01,northampton,37131,199000.0,43.0,100.0,12.0,0.0,4.0,1980.0,299361.0,57.0
116808,2019-05-01,orange,37135,430484.0,399.0,50.0,228.0,16.0,124.0,2470.0,524399.0,617.0
116833,2019-05-01,greene,37079,112195.0,26.0,141.0,0.0,0.0,4.0,1562.0,165885.0,31.0
116860,2019-05-01,new hanover,37129,382645.0,1221.0,60.0,644.0,40.0,384.0,2241.0,570105.0,2257.0
116912,2019-05-01,onslow,37133,218950.0,1036.0,42.0,692.0,40.0,220.0,1844.0,287039.0,2090.0
116921,2019-05-01,warren,37185,115240.0,56.0,113.0,4.0,0.0,4.0,1600.0,221164.0,68.0
116930,2019-05-01,alleghany,37005,259900.0,195.0,115.0,44.0,0.0,24.0,1994.0,311362.0,214.0
116943,2019-05-01,wilson,37195,153900.0,195.0,83.0,88.0,0.0,32.0,1996.0,193824.0,331.0
116962,2019-05-01,rockingham,37157,169900.0,276.0,73.0,128.0,0.0,72.0,2056.0,236888.0,347.0
116977,2019-05-01,cherokee,37039,199900.0,521.0,82.0,148.0,8.0,92.0,1697.0,251848.0,638.0
116985,2019-05-01,cabarrus,37025,319900.0,598.0,47.0,404.0,52.0,236.0,2471.0,348110.0,919.0
117019,2019-05-01,hertford,37091,124900.0,69.0,178.0,4.0,0.0,4.0,1862.0,140554.0,81.0
117029,2019-05-01,davie,37059,269450.0,202.0,72.0,76.0,0.0,52.0,1960.0,321095.0,256.0
117054,2019-05-01,gates,37073,157450.0,38.0,125.0,4.0,0.0,12.0,1686.0,175243.0,43.0
117099,2019-05-01,yadkin,37197,194000.0,64.0,51.0,44.0,0.0,12.0,2084.0,282617.0,89.0
117111,2019-05-01,avery,37011,268000.0,227.0,114.0,44.0,0.0,24.0,1949.0,493170.0,252.0
117137,2019-05-01,tyrrell,37177,162500.0,25.0,97.0,0.0,0.0,4.0,1848.0,213571.0,29.0
117145,2019-05-01,rowan,37159,239250.0,323.0,65.0,160.0,4.0,108.0,2066.0,299508.0,504.0
117217,2019-05-01,nash,37127,181990.0,308.0,77.0,104.0,4.0,48.0,1939.0,206724.0,464.0
117219,2019-05-01,camden,37029,292900.0,160.0,79.0,36.0,0.0,12.0,2125.0,290469.0,192.0
117269,2019-05-01,bladen,37017,189900.0,82.0,140.0,20.0,0.0,8.0,1596.0,239122.0,106.0
